names,Pitch,SpectralCentroid,SpectralSpread,SpectralSkewness,SpectralKurtosis,SpectralFlatness,SpectralCrest,SpectralSlope,SpectralDecrease,SpectralRollOff,SpectralVariation,SpectralFlux,HarmonicSpectralDeviation,Tristimulus_1,Tristimulus_2,Tristimulus_3,HarmonicOddToEvenRatio,Inharmonicity,HarmonicEnergy,NoiseEnergy,Noisiness,HarmonicToNoiseEnergy,PartialsToNoiseEnergy,time_s,F1_Hz,F2_Hz,F3_HZ,F4_Hz,F0_Hz,x,y
Tsaousakis_w_16,230.289898967123,990.624798854268,855.475229854211,1.92783868754893,6.53807227148995,4.04631412008931e-07,0.242157652526634,3.25152142199601e-07,0.0289757282327714,3046.3780954086,0.764421607861497,0.0023960188114555,0.0057374044706202,0.204694885342199,0.486199102628917,0.256963936528144,2.17945134955792,0.105018478581798,0.0182188276334479,0.0168632549293675,0.450545488930521,1.12796544093548,1.21953186789034,0.554546,619.323493,1171.367615,2911.351195,3390.110197,230.788944320292,-15.832202,40.46996
Tsaousakis_w_17,162.041993540183,1268.76949735666,1044.0795750436,1.22929190962302,3.08396160282182,0.000149991023643,0.15305119741431,-2.92724806004548e-07,0.0230972465233197,3202.4677417032,0.609938267757024,0.0010431659857907,0.0019635185520411,0.0758346055578145,0.382116155958855,0.463675411501976,1.19187364963448,0.341477949204479,0.0013454927045091,0.0101090632178562,0.527116177026318,0.215203578854184,0.897115416429009,0.928679,667.69399,1136.01205,2664.473091,3437.24809,158.854997700984,-37.530727,26.092653
Tsaousakis_w_2,201.46572350673,1019.41927742476,898.952576464123,1.588783494377,4.44067002205066,2.3269778296761102e-09,0.253162766693272,6.81662006267479e-07,0.009357255915789,2887.09467846209,0.726362763471535,0.0014284334602004,0.0053369018737889,0.118447907579058,0.674787151668189,0.20758554084677,0.796670265526415,0.12740671734341,0.0317381684370717,0.0287173631012909,0.444419870579366,1.11044224418001,1.25012441207085,1.053679,562.143353,950.772739,2441.053729,3663.753336,201.635408861087,11.273179,51.24327
Tsaousakis_w_3,140.010463244958,905.609075532964,838.750133930074,1.91227252541465,5.89779214148835,5.66491164285467e-08,0.197002266121579,1.02106045137507e-08,0.0103466008725905,4271.91703847238,0.708607374827369,0.0010101188711869,0.0020631984244506,0.0837896468263088,0.52980985532543,0.343564495099997,0.843218975616998,0.275423157195967,0.0026738816490589,0.0181514604700861,0.484888845542991,0.165743611406149,1.06233652446481,0.933322,559.290009,989.423445,2306.907714,3699.558309,148.276294621235,-4.7690487,61.945927
Tsaousakis_w_4,174.527107482237,1165.97059532063,973.666842797708,2.00462539169381,6.72739902526389,3.1397716460213704e-09,0.291609768734145,7.02308179428553e-07,0.0194290446319481,3168.56135302778,0.561796094028666,0.0019074714305352,0.0084441753299427,0.06100918962721,0.44210926467672,0.466413066828392,1.00723953522422,0.168723446069414,0.014980545684694,0.0148511292792795,0.441599543867548,1.10043859861332,1.26449512447824,1.048067,590.164728,1046.348543,2794.635067,3336.361059,174.920723146952,-21.766382,34.970222
Tsaousakis_w_5,174.275284144287,925.22680963327,766.817670337569,2.13836244198484,7.64279335908837,5.3392698444275e-05,0.19984908877858,-1.23134509203367e-06,0.0291768578723543,2364.49850550826,0.74972200379187,0.0022514774769494,0.0035184172042673,0.127228556188178,0.587952476005676,0.279899202267268,0.548574459992423,0.189763690348236,0.0117668647055512,0.0236910651181901,0.490036198075058,0.74113160805306,1.04066560181535,0.489286,548.547209,1058.712349,2479.066336,3428.522356,185.698187376258,-12.102749,67.90032
Tsaousakis_w_6,195.730385434409,943.607900437631,848.35439462198,2.17416942281493,7.55328615238214,6.09954855745808e-12,0.242175379267775,1.72347476095318e-06,0.0039870781698124,3332.01636213655,0.656326163159793,0.0006209284681861,0.0047674681312538,0.0915442708621947,0.551948981739409,0.352427078981016,0.865186712427029,0.143330310983815,0.0217547787015179,0.0189634247364888,0.433040639002247,1.26952275982868,1.30925211103837,0.892302,529.229793,1147.167809,2864.409749,3303.856394,195.909057431026,-10.657691,64.74784
Tsaousakis_w_7,196.18314149335,939.06058024615,859.926721308944,1.96285947272253,5.92573062138586,1.99754379579623e-08,0.263612555626789,5.55883971148448e-07,0.0204452443624105,3302.16639444001,0.642706577829266,0.0012799851766422,0.0044597019002914,0.10072818624399,0.561767395036921,0.319254193119426,1.00218008592726,0.158110474852523,0.0062469025775937,0.0064598304980126,0.447855103652034,1.11271624848507,1.23286503122439,1.056485,495.586518,995.345756,2760.296669,3355.127715,184.650715588416,-22.928572,32.56334
Tsaousakis_w_8,158.158132274714,916.821026243218,731.617034128499,2.17308987546017,7.43146110986819,6.02621980003904e-08,0.236206820687709,2.39076262766873e-07,0.0242946925509277,3290.84441782774,0.597331822628627,0.0017478912831044,0.0030801685176774,0.0776689345800122,0.503767465308846,0.385033737788651,1.72540960312729,0.23252984275288,0.0037243086929455,0.0137558876699974,0.47609621682564,0.261078912225576,1.10041576609761,0.672098,571.906854,1110.188719,2667.343113,3433.011623,166.667671972199,-38.61983,16.84121
Tsaousakis_w_9,214.806017022713,967.117920834605,733.67908626187,1.99493905672644,6.27669784614909,5.4679019874685196e-12,0.318820121209622,4.11263967729583e-06,0.0086812442151008,2956.99370696653,0.465417793918339,0.0013065379079691,0.0121970615018726,0.0536759369672009,0.590120168394441,0.347204939791448,3.99999119927177,0.111290765844966,0.0318979641332716,0.0269348257960733,0.43568245290429,1.28284523667985,1.29524965564697,0.917455,646.248522,1121.707007,2891.308946,3250.61825,212.099546389242,-1.1175476,45.317215
Bellou_a_1,294.96308400954,1992.76108334518,1224.27954252072,0.682798156242189,2.27065306968907,0.0003226382434135,0.184388104971653,-6.27607333257087e-07,0.0711068514906249,2990.62743675324,0.327385671441029,0.0023298610825276,0.0053901632470775,0.0678796502682436,0.372876374222555,0.545561129190634,1.41067074335027,0.150586704302251,0.013472357368442,0.0119836812124928,0.431278498884806,1.25910628322572,1.31868735071604,0.792455,965.355185,1566.595113,3081.040174,3536.460589,295.042457878405,-45.44854,-38.829002
Bellou_a_2,224.575581969588,1208.80721038777,664.972566417392,1.63534898478176,6.3508629822272,2.40838255059305e-05,0.319331483511391,-1.06317395304667e-06,0.0724769135435858,2901.72244350782,0.0077174035333889,0.0009984656621039,0.0112397362203885,0.0443482968978143,0.48421563508683,0.423842398900224,0.287970820286235,0.195777743821174,0.0151933513040572,0.0300076861865756,0.425443042874448,0.928353633311411,1.3504914766218,0.896944,899.487838,1495.686633,2559.188944,3348.608822,224.669208810789,-70.10541,-6.8396816
Bellou_a_3,215.73862079792,1585.08039507957,1157.36622487991,1.35494212177104,4.01547739380238,0.004727776766522,0.229884616534993,-2.79250010197781e-06,0.0693437752553205,3610.65958777229,0.579351921878344,0.0041083434729916,0.0007561150636782,0.0,0.0,1.0,0.556127946092348,0.23080000326297,7.07442740837457e-05,0.0236038133442594,0.42844651401057,0.0038546520566065,1.3340379024151,0.188878,978.654497,1669.36187,3239.718778,4173.536668,214.378380299264,-69.37287,-8.315109
Bellou_a_4,311.691385123395,1198.97485830469,679.734441753343,1.23924390907789,4.74275399065083,0.004396004746035,0.302117198379463,-5.29322329375475e-06,0.107625911972033,1964.56342023258,0.623915152713559,0.0091616967400151,0.0182180267787556,0.152157987313825,0.576382426870355,0.230976149649277,3.31160030536682,0.160229868960799,0.046416946601352,0.0421261193038553,0.443970308548201,1.14549571304258,1.25244616222043,0.254184,949.31731,1712.827614,2029.906806,3230.486712,313.464344253229,-65.14059,-13.032501
Bellou_a_5,326.149941225612,1109.27021325111,543.24447578465,1.74961336984104,7.44627025612329,0.0001180988006773,0.416416134428611,-1.32848839292631e-06,0.0983317560039461,2597.64286988623,0.0045532359695312,0.001205793770773,0.0208850320053726,0.113372025886943,0.729407659453692,0.167728571808279,5.4440065786502,0.125443390670489,0.0575132962011041,0.0416235273163057,0.420273857912565,1.37292951472282,1.37940094330799,0.228061,966.61679,1598.766626,2945.418491,3379.549015,314.024939183421,-65.641396,-10.75731
Bellou_a_6,260.515234098543,1750.1453910581,1211.74572796033,0.780650583082885,2.18597862414467,0.0001535317937657,0.203264350013571,-7.09548929043664e-07,0.0894373291082689,3858.59256500434,0.021816721297331,0.0011580374169016,0.0092905424279013,0.117841398497321,0.409575791945446,0.459432677403144,0.506182165164136,0.163714402938051,0.0159711316715019,0.0139316397863272,0.431051998824855,1.2541114833276,1.31990627138129,0.753271,917.871439,1536.097997,3139.051411,3455.670282,260.431223507653,-45.860386,-38.245518
Bellou_a_7,197.661844144218,1584.25648236305,1078.82716584853,1.12114094565381,3.22697167693236,0.0002120110919332,0.190368413746902,1.1037027055308e-07,0.0539941573586894,3772.73811276749,0.340514664894726,0.0024239864459864,0.0030815143405235,0.0,0.0459316479275575,0.87234362553219,1.8871203502777,0.23324009601016,0.0011072944436635,0.0120668660073025,0.434978882944691,0.0916532555823414,1.2989621777275,0.891332,995.500793,1420.445347,2855.829725,3512.680605,197.963143706975,-45.658077,-37.000214
Bellou_a_8,394.41135100118,1376.19356280128,670.39073508931,1.51409088729569,6.35376029407447,0.0005440396444922,0.301693868128787,-1.90623335336166e-06,0.133906240683277,2844.16092114352,0.247692529215891,0.0040748229683837,0.0086537962272106,0.11131315063435,0.804942832312839,0.0828911929646958,0.430139217356657,0.127626357989431,0.0119672244510655,0.0130396785694667,0.462641996035023,1.07404884354954,1.16149854222118,0.397857,990.369851,1600.849512,3310.289025,3974.473724,398.088142874454,-24.013159,-51.016727
Bellou_e_1,348.550510141995,1316.12561270526,829.151793072339,1.23496309537826,4.73029161995764,5.95149171650385e-05,0.25229794249276,-2.86184755628404e-06,0.109500294880071,1413.81270562142,0.0060514706705294,0.0008492386725826,0.0122846132844766,0.159535908006477,0.503949785827771,0.327068565013343,1.80666512808152,0.1371212105159,0.0312795430394484,0.0245137736423773,0.420851881050359,1.359748588916,1.37613289859655,0.789649,889.171823,1004.980226,1764.583458,3120.120941,350.273477960652,-41.27638,-42.327255
Bellou_e_2,391.913265405633,1291.74873830927,743.270475023463,1.45027258249208,5.38335761423289,3.20158020814588e-05,0.35066937566215,-3.82271138843773e-06,0.146051555145294,1652.94249460445,0.0020061055033632,0.0009687746613892,0.0159997374606203,0.126327659565588,0.702805796583638,0.171765252311287,0.289541864215601,0.124648231130624,0.0383214604448958,0.0281011680494959,0.419568168072267,1.37509045579528,1.38340292733494,0.933322,837.259754,1661.280027,2225.289486,3461.562236,393.3138338603,-40.056774,-43.33754
Bellou_e_3,196.63694485033,1220.56160870603,837.900456705349,1.42757820979751,5.15191024943465,8.8634653248976e-06,0.264586887551388,-5.53575301537026e-07,0.049010666399394,2567.40557028408,0.394065189952389,0.003084577153897,0.0027473317335416,0.0,0.0851944174065694,0.518500476463683,0.436386129815371,0.235370288224952,0.0007348595041035,0.0162947643593541,0.428111176996635,0.0387344794477212,1.33584184140061,0.878271,816.29366,1748.768811,3060.919531,4064.548011,196.931910813551,-69.607475,-7.8333726
Bellou_e_4,328.987873195129,1346.24380578149,863.73402123049,1.10648221682985,3.69590420747929,6.72266459187604e-05,0.267578918649239,-2.50772249668109e-06,0.0898803062006028,1507.16965465445,0.307685141776038,0.0051066704937933,0.009733244547999,0.146646084114511,0.588046041178235,0.264917237873751,0.621058249021966,0.13502491612425,0.0233746853811138,0.0255098574120516,0.44090149209244,1.11333299930562,1.26808032618392,0.31949,838.346127,1421.880626,1985.177471,3120.789976,325.380444115231,-47.365376,-39.468815
Bellou_e_5,291.406820868445,2095.6396285434,1261.70397538608,0.660888602583539,2.85601745058165,4.61860807217699e-05,0.200898101594101,3.33376302772137e-07,0.0350182429167562,4953.75302127944,0.487593641341562,0.0028227979529463,0.0104522125909036,0.0673996769618855,0.345247723426374,0.593503227741159,3.02456944636954,0.160818786577741,0.0310269865886761,0.0267859616907002,0.430880057807181,1.26579812877144,1.32083554175076,0.228061,892.8913,2031.121679,3084.912744,4314.328315,284.833164163303,-66.22711,-10.22498
Bellou_i_1,248.463581721931,2015.87209241416,1348.83772483514,0.101046574095379,1.59331376270321,0.0002767458268674,0.269393493387804,-8.83451063902283e-08,0.0739049716447267,3434.28590740534,0.439236756959569,0.0032176665179211,0.007940790063003,0.14011380373576,0.363702030467688,0.410854601444414,0.509661133928425,0.176107008461115,0.0092186916505613,0.0133521183351688,0.43829362371132,1.04440075223306,1.28157565096548,0.632914,530.294345,2230.446908,3201.99732,3842.137738,248.565465414212,11.288545,52.419376
Bellou_i_2,442.456126414299,2306.67893379002,1469.38032162321,0.529988451322775,3.03902414000389,1.73572345724945e-05,0.244694624217994,-3.77812691729586e-07,0.0391868326033521,3152.45086955077,0.729776533902807,0.0039684972674641,0.0110771075835797,0.362074132727344,0.125823926302208,0.482349331169786,11.3993406432513,0.113214083671457,0.0318325273051514,0.0257512120721957,0.432325933847625,1.26906881321397,1.31306965811691,0.332551,532.306623,2218.690386,3089.126623,4255.013325,439.413745729692,-47.994213,-40.85426
Bellou_i_3,221.547769072046,1401.87339609632,1239.66101131758,0.659186474615876,1.84297334588791,0.000183135478758,0.455363357832652,-1.91984124634262e-06,0.108234719689732,3063.78034945218,0.378615748779976,0.0054433612216963,0.0094985472595916,0.0776147483666642,0.565494477024878,0.294470914442143,0.118060010929895,0.175427403085286,0.0168431926184745,0.0220550272434163,0.438478027818016,1.02849549789536,1.28061670410438,0.293367,455.770665,2441.231107,2586.822864,3148.608488,220.60515023135,-63.479572,-11.648276
Bellou_i_4,351.583591031385,2284.50686633836,1331.49736389576,-0.205601681720501,1.88167770615134,2.79375280823196e-05,0.23354173680387,1.02720127942008e-06,0.0487997092033926,4184.72026718251,0.593710767606588,0.0040556414028023,0.0129796929158715,0.30378906301171,0.0685058790014226,0.640216979337209,5.26916874903771,0.132367221236886,0.0234415218797846,0.0200727216213718,0.427551442409695,1.32383985903039,1.33890070418075,0.332551,372.683214,2347.917478,3033.193169,3150.732945,346.167916894727,-24.146955,-50.31695
Bellou_i_5,392.819824216611,1699.50445535528,1185.83348705473,0.263949416232818,1.65107998116055,2.3844547295112e-06,0.317611303454163,7.25446441289206e-07,0.0625607456791978,4018.55011057234,0.254300920764353,0.002658620709637,0.0094687670993851,0.410977050942479,0.165695387013488,0.437449642634188,2.46041705024996,0.13424597724839,0.0123968250336521,0.0099114213884373,0.425712787719234,1.32163558841161,1.34900274515131,1.050873,525.95492,1699.16539,2380.432065,3138.427056,393.559319905477,-28.983227,-42.4481
Bellou_i_6,324.364919667047,2139.98984390046,1267.82439290542,-0.286743073360071,1.71174652402817,2.46059426630253e-05,0.247636565207135,1.1893356016664e-06,0.068922941299116,3914.30953851625,0.565575721096216,0.0046770215321101,0.0067826902166785,0.303733805406183,0.0959484084410887,0.611938444852161,4.85018090979123,0.129507216790884,0.0158199547517624,0.0130205383749806,0.427458173574413,1.30516925574648,1.33941045590205,0.293367,391.568393,2299.015871,2903.91025,3290.670217,319.756717942869,-22.201683,-45.558132
Bellou_i_7,441.945276188865,1096.1655542259,924.65953338189,1.28131076397502,3.44301805385683,6.49752892213698e-05,0.547837654992812,-4.92216049006034e-06,0.170454197667149,3062.75108173628,0.0010654752329724,0.0009998003378204,0.0099254820532176,0.558921024627637,0.235762771596418,0.196596807648326,13.2307673387886,0.0975280761545691,0.0489909666960634,0.035321732661419,0.41770544426763,1.39108084936913,1.39403152493587,0.763526,566.799477,702.643574,2180.011328,3073.49452,442.262910586311,-28.309639,-42.266544
Bellou_u_1,350.974870662582,789.114312115304,401.311319806288,1.65325764371666,9.21578755501023,3.56056268972762e-05,0.363729753722542,-1.20497760514445e-05,0.254585328845829,1768.28333257455,0.0008041814936688,0.0010090346355337,0.0115787216623274,0.341476495323758,0.62606910374323,0.0331301253094491,2.21406132560321,0.134667111753513,0.0431957600414247,0.0311074763431575,0.417353083600356,1.39035936925231,1.39605274117866,0.659036,615.069294,1071.632979,2373.008428,3790.413492,352.941752721761,-6.4977965,-40.444527
Bellou_u_2,332.234310848097,699.094424180873,324.227529089201,0.221903068579207,1.95347003419081,2.25702157152083e-06,0.432130822194595,9.16190344197392e-06,0.112137943947772,1167.374529635,0.0136060843097532,0.0022770574448507,0.0282374765879031,0.439087723378917,0.547142303741214,0.0080555018061714,15.1493269099657,0.109030251286909,0.0404729584594743,0.0378721964647247,0.44689334243379,1.2264946753067,1.23767039033068,0.188878,467.769058,993.619286,3241.590116,3284.457903,335.566244938872,-15.296941,-46.840153
Bellou_u_3,285.574614334774,1068.52949061355,871.283150725846,2.02140688288243,7.35693057601525,0.0006297497364662,0.24416529948997,-2.69521684123184e-06,0.0556953507317069,2387.08211654845,0.642640465728645,0.0041932992510428,0.0072074810673775,0.228015949194506,0.652533880032046,0.0988192736829236,0.707188646883848,0.178981861995727,0.026243500235413,0.027437355122531,0.45472349389975,1.02972930195842,1.19913862691349,0.410918,787.20128,1411.733291,3085.831487,3270.556948,243.595195050967,-62.140976,-11.54193
Bellou_u_4,253.537838232286,865.141962876606,631.12142989783,2.07416704863816,8.80938881648564,0.0047755797891151,0.261054877421329,-6.47162160408108e-06,0.126567352221266,776.568318164026,0.373500315385286,0.0046972468591833,0.0068113443400664,0.339911027947733,0.506130658747148,0.123107286325526,4.65910858298066,0.170038822748594,0.027759535003302,0.0236944518065147,0.443667926902648,0.991935371797423,1.25393840847924,0.384796,849.358783,1743.801801,3630.91725,3765.184177,254.152412326602,-27.257679,-40.118645
Bellou_u_5,307.133895774078,556.769234356285,330.606592676794,1.8682017083965,6.45693636586534,1.16339383473095e-06,0.542817112712717,-1.93363927574568e-06,0.112415727598225,1713.9569568088,0.0088650940008342,0.0018088181862957,0.0090744040783787,0.581205659340917,0.396330228260076,0.0172191633436004,3.94526027908167,0.137218687154336,0.0421776437302627,0.0321783210046373,0.419310533426864,1.35492048881704,1.38486734837635,0.306429,485.108223,1159.461561,2392.613036,3673.686784,300.710837124277,4.7997837,-61.594013
Bellou_w_1,321.102613148667,1121.43665560755,792.865784632088,2.03817186939729,7.38588528778401,3.10343604242696e-07,0.288592734414277,-3.90230636541511e-07,0.044576128158062,996.255377678664,0.467295766802568,0.0045595087515337,0.0093680322023393,0.156498743669866,0.750854901260043,0.0911601586143788,0.736029687927833,0.134441970691559,0.0406246377303876,0.0309739173467814,0.422877544475917,1.32558125201878,1.36475077256544,0.397857,801.663865,1287.437581,3144.176731,3933.834396,321.996964040106,-13.6069565,-48.60884
Bellou_w_2,329.177958936045,931.963670446697,648.75475219001,2.63663080110175,12.4258789314777,0.0002852447777735,0.399823360382211,-1.05146554087361e-05,0.232823970147078,326.771217520691,0.0008236945640149,0.0007744438478166,0.0117498084243964,0.180264988211101,0.76471840725293,0.0606684797031632,0.31426463355884,0.120719060722796,0.0341257376656526,0.0253178025678586,0.419822252457483,1.37600971349486,1.38196044670423,0.345612,685.481458,1296.316802,2728.055097,3129.592247,325.793932062023,-12.000649,-49.951538
Bellou_w_3,266.758530320047,943.989062328228,629.764880083042,2.42812847720015,10.7069364245531,6.83357765401562e-06,0.310671712318974,-2.28733512207786e-06,0.06706896699346,1873.01600132464,0.615256285807133,0.0066758128482579,0.0090515796720883,0.161158773226911,0.721130907750789,0.10803349552393,1.55485711365865,0.161118889588641,0.0443475491915438,0.03389755695481,0.42552028856565,1.31037946257018,1.35006420815048,0.254184,878.489344,1098.46491,2788.064096,3609.792917,266.784140922399,-64.8234,-12.255663
Bellou_w_4,266.91266059965,833.372635006157,338.482401202173,0.6207858015554,4.67495361425951,0.0003536679015528,0.438348689885478,-3.24132330024368e-06,0.177258920423961,1350.51338391992,0.0134198913107548,0.0024836239718858,0.0171587517116827,0.137648794492874,0.768177551062437,0.0601735485049043,4.86659895881723,0.158590927810514,0.0194820400706701,0.0227787098262169,0.430100734171647,1.26629895695054,1.32503691367405,0.476225,793.809661,1208.434273,3226.156557,4264.797042,266.72158210156,-45.02175,-39.79499
Bellou_w_5,347.846579121872,1261.26707923808,1118.15644323261,1.7135835247044,4.3841935412782,0.0058610188449119,0.608151253314296,-1.27406977050329e-05,0.284903337799805,984.577708481393,0.0007862635900771,0.0010841403615623,0.0235792528921232,0.102343733608339,0.780082097075961,0.114248431850086,0.0422527544750798,0.131125781842879,0.062929331590064,0.0466202986792094,0.419956203248782,1.36323552326686,1.38120108791502,0.31949,701.067631,1410.514546,3123.989067,3820.267975,345.854568485071,-11.800223,-49.416325
Bellou_w_6,337.261523819936,946.215474601006,790.670282088562,2.20504652203666,7.83612122410285,2.45979908739635e-05,0.346303523580904,-2.76024598510953e-06,0.0823045885611519,332.498766105524,0.112512952325107,0.0027678903968235,0.0059618869806506,0.336652594442904,0.568528723366483,0.0897587869959132,1.20276890632829,0.116706901200441,0.0294032443119198,0.0221043709702222,0.428640889012933,1.32108113407208,1.33295522110077,0.894138,607.606377,1280.280373,2995.508999,3722.182588,335.214415618364,-18.665045,-46.162586
Bellou_w_7,382.078145465911,1318.46290558621,924.622351913493,1.86928354507147,5.48397626660126,4.647175933264e-05,0.479640019585061,-2.52741382126253e-06,0.127851620908947,3715.68466999393,0.0015762276533289,0.000852112498194,0.0140395962610918,0.0475528430777806,0.816103004359021,0.139686340328625,0.224597641014891,0.114927409389984,0.0395103852492325,0.0285390077813796,0.417456730735416,1.39351113820523,1.39545785949719,1.050873,796.485573,1463.029729,3233.022752,4054.043052,381.691384693585,-39.50579,-43.783474
Bellou_w_8,274.099761434585,1147.53436450066,900.212019143052,2.05667267084362,6.80190816795973,1.6408743074165e-05,0.343133327165986,-2.36987825440798e-06,0.0947986451035352,1650.98427909928,0.296584750712811,0.0036842196156235,0.008769392641019,0.191413249807231,0.664238540292543,0.123794789419584,0.450702854639021,0.15241271855401,0.0171729699710092,0.0169012148773618,0.42472743632606,1.32577076977634,1.35445114798543,0.773781,713.422977,1120.364222,3330.835033,3453.076386,273.810745358516,-43.554718,-40.745605
Ninou_a_1,486.419502215051,1670.11684556569,896.82478574619,1.21739768011642,3.30035708767908,0.0015133922004968,0.389421985863625,-2.58535032461562e-06,0.159143964548347,3314.05792828147,0.0313001195430325,0.0043362824968395,0.0260057570562496,0.0584046940415359,0.766432346326968,0.158422135411661,1.473218355562,0.122353551602741,0.0458843987800344,0.0418042155322385,0.462262829052403,1.15659392324422,1.16327149221561,0.175816,1007.758285,1488.964702,3020.375148,3468.122141,479.294247787603,-23.743372,-52.45721
Ninou_a_2,433.100270210437,1282.25651065456,1000.24313129726,1.46742224463271,3.68251389577193,0.0014213907021385,0.405181815614407,-3.79954826945545e-06,0.16186511962102,1696.49300004536,0.230637473201602,0.0059085684829933,0.0106232640200313,0.266791879396291,0.616351790126939,0.114214441661309,0.448402861922697,0.114358186879327,0.0168395995177772,0.0131436445135042,0.434286355785477,1.27218466668481,1.30262817764868,0.358674,774.746729,1202.381536,3074.183016,3491.724418,434.120271880232,1.6126338,-51.522957
Ninou_a_3,437.374157316048,1256.55459826501,990.864044209629,1.68368151081712,4.56262488219069,0.0001203668676557,0.410246193120539,-3.06742958451565e-06,0.123404096251013,3382.70017891841,0.554770616749438,0.0059993744295224,0.009205234064107,0.281419140561952,0.646059943308852,0.0732618461666299,0.507517194040669,0.100167590752871,0.0247558508773129,0.0198633737345475,0.438783060602111,1.26585341538466,1.27903123473489,0.669291,813.737397,1213.379662,2389.291026,3436.964873,438.019223728277,1.4503592,-49.779945
Ninou_a_4,326.338169475084,841.467571255086,696.344893608304,2.42121515008301,9.86699605163807,0.0001074792243714,0.375610182643793,-8.42388037327805e-06,0.254283959388705,3388.73526945344,0.004729104974762,0.0021509475726523,0.0142775750114692,0.40292244779523,0.564230127546592,0.03007885385048,1.28685164496448,0.117852972395521,0.0293795459172966,0.0244166609885964,0.430487508737796,1.30514565447529,1.32294777363468,0.878271,573.65069,1303.796303,3356.347346,4011.326381,326.015523472706,18.32214,-53.89433
Ninou_a_5,215.676313042676,676.214702398473,510.324147625919,3.23775404179334,17.5202763321133,7.92116686778262e-05,0.308831326899634,-5.41621492963184e-06,0.141546311631283,1116.78862455321,0.021561787556293,0.0016836831687462,0.004612329741044,0.168331518174227,0.529686218241698,0.127362259204511,2.37555822940906,0.201438752991723,0.0082687691725567,0.0158204513512992,0.426565735312549,0.706366509380006,1.34430456367361,0.776587,632.031582,1093.044362,3385.5104,4051.30264,215.925983937793,1.5608585,-53.338108
Ninou_a_6,432.350486646946,1302.1539202578,826.204138159501,1.56897492717941,5.04748209190388,5.21183820339238e-07,0.367192776404559,2.28409946638267e-06,0.0591554196069244,3358.75929754668,0.421881602391364,0.0055462896567988,0.0119463235815834,0.160996205140437,0.74216475529621,0.0848557803688434,0.525984143328198,0.104840184753651,0.031427751634759,0.0259080750320487,0.43229004901668,1.29971055162577,1.31326822243641,0.463163,880.288832,1510.06087,2391.992408,3426.131546,432.204673788572,-16.258806,-46.978985
Ninou_a_7,432.350414520534,1877.54731025633,1193.21421504779,0.56809800176676,2.04825617200165,0.0095093089848658,0.268491894627702,-9.45610347706236e-07,0.0662586591829436,3027.07984714651,0.723935260165815,0.0045585718408207,0.0123150057386715,0.144534981104695,0.580824782444304,0.299314408341213,1.74758395302488,0.104855060435204,0.0242698508963459,0.021317516973225,0.441819283071908,1.21314537486723,1.26337500321014,0.371735,1287.290177,1333.60924,3441.225844,3814.063231,431.237819332093,4.1232505,-60.542923
Ninou_a_8,323.336274208601,1820.35799395191,1286.92301628898,0.583518219938553,1.95944958583651,0.0108361764136461,0.148932501929516,-1.46823503334174e-06,0.0551473568441846,3639.38173986162,0.584319904546976,0.0021551797303169,0.0052858291007421,0.250534218357461,0.407948510249454,0.286464805731704,2.35375130464885,0.156622591339085,0.0118917984411902,0.0148566350371355,0.468697530610406,0.853727534702781,1.13357253559161,0.476225,828.635679,1468.275999,3177.093997,3820.070955,323.007792733753,0.19998996,-48.600418
Ninou_e_1,302.7305781195,1423.4123124945,1138.20886938902,1.04524413167377,3.18762677955357,3.64612974521938e-06,0.27193577649001,-1.07047983861446e-06,0.0577317881866748,3631.56698234268,0.363415254419044,0.0043150730087313,0.0079685435422877,0.233170077112162,0.444107557280622,0.31233916880734,0.738764637681321,0.141883771410345,0.0276567938736284,0.0278073163731248,0.437982704701174,1.2224288747892,1.2831951793217,0.630108,631.059243,1935.371574,2929.358189,3509.896513,303.331672796771,-26.246773,-43.210674
Ninou_e_2,304.484278517984,971.15483583039,857.755452648063,1.532069323488,4.62817607673856,7.87973039206274e-06,0.329066670708804,-1.62729969240979e-06,0.0635823515653994,3316.354060218,0.456887698261347,0.0043629282143486,0.006658323554715,0.44659858896415,0.373619734700033,0.120009202487507,2.12730133308015,0.160980768925019,0.0247103123800999,0.0249774215126752,0.441622164256627,1.12587260097003,1.26437910262787,0.645975,555.963685,1901.666814,2990.396861,4151.715177,301.397106260433,-6.1978674,-41.46212
Ninou_e_3,290.566370665689,1261.69179163939,1024.16733587907,0.981275962653904,2.95058888821376,2.85613579056853e-05,0.347560039611454,-1.10844900875027e-06,0.0687472040936492,2305.61035220625,0.503036176752347,0.0042839765707844,0.0081238678755215,0.332208830466834,0.512672069680862,0.174108846288702,0.668656749478025,0.149732782748504,0.0129872236605102,0.0150865304247194,0.460571310345683,1.00456510469553,1.1712164382307,0.384796,600.290948,2025.748023,2918.700739,4005.331455,290.509239374125,-24.124704,-45.04928
Ninou_e_4,439.52679901595,2307.24276556906,937.160555379706,-0.56877227118523,2.5262187040878,5.2773263286609e-05,0.192662958229621,3.46784151471709e-06,0.0574546259339678,3132.72667226382,0.375393771374645,0.003900716448376,0.0121093110116407,0.162316077166659,0.232285770063588,0.600744630727888,2.43210246981454,0.141392783326987,0.0163880771437261,0.0216189630887483,0.455014242411879,0.875153626191587,1.1977387246251,0.254184,763.442082,2255.584252,2264.599536,3230.396079,435.568129500017,-7.304198,-36.945835
